date,country,sku,demand
2025-04-23,DE,SKU_049,4
2025-04-23,DE,SKU_050,3
2025-04-24,AT,SKU_001,8
2025-04-24,AT,SKU_002,8
2025-04-24,AT,SKU_003,14
2025-04-24,AT,SKU_004,1
2025-04-24,AT,SKU_005,0
2025-04-24,AT,SKU_006,7
2025-04-24,AT,SKU_007,8
2025-04-24,AT,SKU_008,6
2025-04-24,AT,SKU_009,0
2025-04-24,AT,SKU_010,4
2025-04-24,AT,SKU_011,0
2025-04-24,AT,SKU_012,2
2025-04-24,AT,SKU_013,14
2025-04-24,AT,SKU_014,0
2025-04-24,AT,SKU_015,5
2025-04-24,AT,SKU_016,0
2025-04-24,AT,SKU_017,0
2025-04-24,AT,SKU_018,4
2025-04-24,AT,SKU_019,3
2025-04-24,AT,SKU_020,0
2025-04-24,AT,SKU_021,4
2025-04-24,AT,SKU_022,1
2025-04-24,AT,SKU_023,6
2025-04-24,AT,SKU_024,2
2025-04-24,AT,SKU_025,1
2025-04-24,AT,SKU_026,3
2025-04-24,AT,SKU_027,1
2025-04-24,AT,SKU_028,0
2025-04-24,AT,SKU_029,1
2025-04-24,AT,SKU_030,1
2025-04-24,AT,SKU_031,1
2025-04-24,AT,SKU_032,9
2025-04-24,AT,SKU_033,3
2025-04-24,AT,SKU_034,0
2025-04-24,AT,SKU_035,0
2025-04-24,AT,SKU_036,3
2025-04-24,AT,SKU_037,1
2025-04-24,AT,SKU_038,0
2025-04-24,AT,SKU_039,5
2025-04-24,AT,SKU_040,3
2025-04-24,AT,SKU_041,3
2025-04-24,AT,SKU_042,4
2025-04-24,AT,SKU_043,7
2025-04-24,AT,SKU_044,1
2025-04-24,AT,SKU_045,1
2025-04-24,AT,SKU_046,5
2025-04-24,AT,SKU_047,5
2025-04-24,AT,SKU_048,2
2025-04-24,AT,SKU_049,0
2025-04-24,AT,SKU_050,1
2025-04-24,CH,SKU_001,8
2025-04-24,CH,SKU_002,6
2025-04-24,CH,SKU_003,9
2025-04-24,CH,SKU_004,2
2025-04-24,CH,SKU_005,0
2025-04-24,CH,SKU_006,4
2025-04-24,CH,SKU_007,4
2025-04-24,CH,SKU_008,11
2025-04-24,CH,SKU_009,0
2025-04-24,CH,SKU_010,1
2025-04-24,CH,SKU_011,0
2025-04-24,CH,SKU_012,5
2025-04-24,CH,SKU_013,11
2025-04-24,CH,SKU_014,0
2025-04-24,CH,SKU_015,4
2025-04-24,CH,SKU_016,1
2025-04-24,CH,SKU_017,0
2025-04-24,CH,SKU_018,2
2025-04-24,CH,SKU_019,2
2025-04-24,CH,SKU_020,0
2025-04-24,CH,SKU_021,6
2025-04-24,CH,SKU_022,0
2025-04-24,CH,SKU_023,5
2025-04-24,CH,SKU_024,2
2025-04-24,CH,SKU_025,2
2025-04-24,CH,SKU_026,1
2025-04-24,CH,SKU_027,1
2025-04-24,CH,SKU_028,0
2025-04-24,CH,SKU_029,0
2025-04-24,CH,SKU_030,2
2025-04-24,CH,SKU_031,0
2025-04-24,CH,SKU_032,6
2025-04-24,CH,SKU_033,4
2025-04-24,CH,SKU_034,1
2025-04-24,CH,SKU_035,1
2025-04-24,CH,SKU_036,1
2025-04-24,CH,SKU_037,1
2025-04-24,CH,SKU_038,0
2025-04-24,CH,SKU_039,3
2025-04-24,CH,SKU_040,0
2025-04-24,CH,SKU_041,4
2025-04-24,CH,SKU_042,1
2025-04-24,CH,SKU_043,2
2025-04-24,CH,SKU_044,0
2025-04-24,CH,SKU_045,3
2025-04-24,CH,SKU_046,3
2025-04-24,CH,SKU_047,2
2025-04-24,CH,SKU_048,1
2025-04-24,CH,SKU_049,2
2025-04-24,CH,SKU_050,0
2025-04-24,DE,SKU_001,26
2025-04-24,DE,SKU_002,19
2025-04-24,DE,SKU_003,17
2025-04-24,DE,SKU_004,4
2025-04-24,DE,SKU_005,1
2025-04-24,DE,SKU_006,14
2025-04-24,DE,SKU_007,16
2025-04-24,DE,SKU_008,35
2025-04-24,DE,SKU_009,0
2025-04-24,DE,SKU_010,13
2025-04-24,DE,SKU_011,0
2025-04-24,DE,SKU_012,14
2025-04-24,DE,SKU_013,21
2025-04-24,DE,SKU_014,3
2025-04-24,DE,SKU_015,17
2025-04-24,DE,SKU_016,1
2025-04-24,DE,SKU_017,0
2025-04-24,DE,SKU_018,4
2025-04-24,DE,SKU_019,9
2025-04-24,DE,SKU_020,1
2025-04-24,DE,SKU_021,15
2025-04-24,DE,SKU_022,7
2025-04-24,DE,SKU_023,22
2025-04-24,DE,SKU_024,9
2025-04-24,DE,SKU_025,6
2025-04-24,DE,SKU_026,5
2025-04-24,DE,SKU_027,3
2025-04-24,DE,SKU_028,1
2025-04-24,DE,SKU_029,3
2025-04-24,DE,SKU_030,7
2025-04-24,DE,SKU_031,4
2025-04-24,DE,SKU_032,14
2025-04-24,DE,SKU_033,6
2025-04-24,DE,SKU_034,3
2025-04-24,DE,SKU_035,3
2025-04-24,DE,SKU_036,9
2025-04-24,DE,SKU_037,2
2025-04-24,DE,SKU_038,2
2025-04-24,DE,SKU_039,5
2025-04-24,DE,SKU_040,4
2025-04-24,DE,SKU_041,16
2025-04-24,DE,SKU_042,19
2025-04-24,DE,SKU_043,11
2025-04-24,DE,SKU_044,0
2025-04-24,DE,SKU_045,18
2025-04-24,DE,SKU_046,12
2025-04-24,DE,SKU_047,12
2025-04-24,DE,SKU_048,5
2025-04-24,DE,SKU_049,3
2025-04-24,DE,SKU_050,1
2025-04-25,AT,SKU_001,15
2025-04-25,AT,SKU_002,12
2025-04-25,AT,SKU_003,9
2025-04-25,AT,SKU_004,1
2025-04-25,AT,SKU_005,0
2025-04-25,AT,SKU_006,7
2025-04-25,AT,SKU_007,5
2025-04-25,AT,SKU_008,9
2025-04-25,AT,SKU_009,1
2025-04-25,AT,SKU_010,6
2025-04-25,AT,SKU_011,1
2025-04-25,AT,SKU_012,6
2025-04-25,AT,SKU_013,11
2025-04-25,AT,SKU_014,2
2025-04-25,AT,SKU_015,3
2025-04-25,AT,SKU_016,0
2025-04-25,AT,SKU_017,0
2025-04-25,AT,SKU_018,3
2025-04-25,AT,SKU_019,5
2025-04-25,AT,SKU_020,1
2025-04-25,AT,SKU_021,3
2025-04-25,AT,SKU_022,0
2025-04-25,AT,SKU_023,2
2025-04-25,AT,SKU_024,5
2025-04-25,AT,SKU_025,7
2025-04-25,AT,SKU_026,1
2025-04-25,AT,SKU_027,1
2025-04-25,AT,SKU_028,2
2025-04-25,AT,SKU_029,2
2025-04-25,AT,SKU_030,2
2025-04-25,AT,SKU_031,0
2025-04-25,AT,SKU_032,1
2025-04-25,AT,SKU_033,2
2025-04-25,AT,SKU_034,0
2025-04-25,AT,SKU_035,1
2025-04-25,AT,SKU_036,1
2025-04-25,AT,SKU_037,1
2025-04-25,AT,SKU_038,1
2025-04-25,AT,SKU_039,4
2025-04-25,AT,SKU_040,2
2025-04-25,AT,SKU_041,8
2025-04-25,AT,SKU_042,7
2025-04-25,AT,SKU_043,6
2025-04-25,AT,SKU_044,0
2025-04-25,AT,SKU_045,3
2025-04-25,AT,SKU_046,1
2025-04-25,AT,SKU_047,4
2025-04-25,AT,SKU_048,3
2025-04-25,AT,SKU_049,0
2025-04-25,AT,SKU_050,0
2025-04-25,CH,SKU_001,8
2025-04-25,CH,SKU_002,14
2025-04-25,CH,SKU_003,18
2025-04-25,CH,SKU_004,3
2025-04-25,CH,SKU_005,1
2025-04-25,CH,SKU_006,7
2025-04-25,CH,SKU_007,8
2025-04-25,CH,SKU_008,16
2025-04-25,CH,SKU_009,0
2025-04-25,CH,SKU_010,2
2025-04-25,CH,SKU_011,0
2025-04-25,CH,SKU_012,10
2025-04-25,CH,SKU_013,9
2025-04-25,CH,SKU_014,1
2025-04-25,CH,SKU_015,4
2025-04-25,CH,SKU_016,0
2025-04-25,CH,SKU_017,0
2025-04-25,CH,SKU_018,4
2025-04-25,CH,SKU_019,3
2025-04-25,CH,SKU_020,2
2025-04-25,CH,SKU_021,10
2025-04-25,CH,SKU_022,0
2025-04-25,CH,SKU_023,9
2025-04-25,CH,SKU_024,5
2025-04-25,CH,SKU_025,6
2025-04-25,CH,SKU_026,2
2025-04-25,CH,SKU_027,4
2025-04-25,CH,SKU_028,0
2025-04-25,CH,SKU_029,1
2025-04-25,CH,SKU_030,2
2025-04-25,CH,SKU_031,2
2025-04-25,CH,SKU_032,9
2025-04-25,CH,SKU_033,1
2025-04-25,CH,SKU_034,0
2025-04-25,CH,SKU_035,3
2025-04-25,CH,SKU_036,4
2025-04-25,CH,SKU_037,2
2025-04-25,CH,SKU_038,2
2025-04-25,CH,SKU_039,3
2025-04-25,CH,SKU_040,1
2025-04-25,CH,SKU_041,9
2025-04-25,CH,SKU_042,10
2025-04-25,CH,SKU_043,4
2025-04-25,CH,SKU_044,0
2025-04-25,CH,SKU_045,4
2025-04-25,CH,SKU_046,7
2025-04-25,CH,SKU_047,6
2025-04-25,CH,SKU_048,1
2025-04-25,CH,SKU_049,1
2025-04-25,CH,SKU_050,0
2025-04-25,DE,SKU_001,16
2025-04-25,DE,SKU_002,20
2025-04-25,DE,SKU_003,16
2025-04-25,DE,SKU_004,7
2025-04-25,DE,SKU_005,2
2025-04-25,DE,SKU_006,11
2025-04-25,DE,SKU_007,14
2025-04-25,DE,SKU_008,21
2025-04-25,DE,SKU_009,0
2025-04-25,DE,SKU_010,5
2025-04-25,DE,SKU_011,0
2025-04-25,DE,SKU_012,11
2025-04-25,DE,SKU_013,17
2025-04-25,DE,SKU_014,4
2025-04-25,DE,SKU_015,5
2025-04-25,DE,SKU_016,1
2025-04-25,DE,SKU_017,0
2025-04-25,DE,SKU_018,4
2025-04-25,DE,SKU_019,7
2025-04-25,DE,SKU_020,4
2025-04-25,DE,SKU_021,7
2025-04-25,DE,SKU_022,4
2025-04-25,DE,SKU_023,12
2025-04-25,DE,SKU_024,8
2025-04-25,DE,SKU_025,5
2025-04-25,DE,SKU_026,1
2025-04-25,DE,SKU_027,3
2025-04-25,DE,SKU_028,1
2025-04-25,DE,SKU_029,0
2025-04-25,DE,SKU_030,6
2025-04-25,DE,SKU_031,5
2025-04-25,DE,SKU_032,5
2025-04-25,DE,SKU_033,2
2025-04-25,DE,SKU_034,0
2025-04-25,DE,SKU_035,3
2025-04-25,DE,SKU_036,4
2025-04-25,DE,SKU_037,3
2025-04-25,DE,SKU_038,2
2025-04-25,DE,SKU_039,8
2025-04-25,DE,SKU_040,2
2025-04-25,DE,SKU_041,15
2025-04-25,DE,SKU_042,11
2025-04-25,DE,SKU_043,6
2025-04-25,DE,SKU_044,0
2025-04-25,DE,SKU_045,7
2025-04-25,DE,SKU_046,13
2025-04-25,DE,SKU_047,9
2025-04-25,DE,SKU_048,0
2025-04-25,DE,SKU_049,2
2025-04-25,DE,SKU_050,0
2025-04-26,AT,SKU_001,10
2025-04-26,AT,SKU_002,11
2025-04-26,AT,SKU_003,12
2025-04-26,AT,SKU_004,0
2025-04-26,AT,SKU_005,1
2025-04-26,AT,SKU_006,8
2025-04-26,AT,SKU_007,4
2025-04-26,AT,SKU_008,10
2025-04-26,AT,SKU_009,0
2025-04-26,AT,SKU_010,7
2025-04-26,AT,SKU_011,0
2025-04-26,AT,SKU_012,3
2025-04-26,AT,SKU_013,3
2025-04-26,AT,SKU_014,3
2025-04-26,AT,SKU_015,5
2025-04-26,AT,SKU_016,2
2025-04-26,AT,SKU_017,0
2025-04-26,AT,SKU_018,2
2025-04-26,AT,SKU_019,3
2025-04-26,AT,SKU_020,4
2025-04-26,AT,SKU_021,9
2025-04-26,AT,SKU_022,1
2025-04-26,AT,SKU_023,8
2025-04-26,AT,SKU_024,5
2025-04-26,AT,SKU_025,2
2025-04-26,AT,SKU_026,2
2025-04-26,AT,SKU_027,7
2025-04-26,AT,SKU_028,2
2025-04-26,AT,SKU_029,1
2025-04-26,AT,SKU_030,4
2025-04-26,AT,SKU_031,1
2025-04-26,AT,SKU_032,8
2025-04-26,AT,SKU_033,3
2025-04-26,AT,SKU_034,0
2025-04-26,AT,SKU_035,1
2025-04-26,AT,SKU_036,2
2025-04-26,AT,SKU_037,1
2025-04-26,AT,SKU_038,1
2025-04-26,AT,SKU_039,1
2025-04-26,AT,SKU_040,1
2025-04-26,AT,SKU_041,3
2025-04-26,AT,SKU_042,10
2025-04-26,AT,SKU_043,5
2025-04-26,AT,SKU_044,0
2025-04-26,AT,SKU_045,2
2025-04-26,AT,SKU_046,9
2025-04-26,AT,SKU_047,7
2025-04-26,AT,SKU_048,2
2025-04-26,AT,SKU_049,1
2025-04-26,AT,SKU_050,1
2025-04-26,CH,SKU_001,11
2025-04-26,CH,SKU_002,9
2025-04-26,CH,SKU_003,9
2025-04-26,CH,SKU_004,3
2025-04-26,CH,SKU_005,0
2025-04-26,CH,SKU_006,5
2025-04-26,CH,SKU_007,6
2025-04-26,CH,SKU_008,15
2025-04-26,CH,SKU_009,0
2025-04-26,CH,SKU_010,1
2025-04-26,CH,SKU_011,2
2025-04-26,CH,SKU_012,4
2025-04-26,CH,SKU_013,5
2025-04-26,CH,SKU_014,0
2025-04-26,CH,SKU_015,5
2025-04-26,CH,SKU_016,0
2025-04-26,CH,SKU_017,1
2025-04-26,CH,SKU_018,1
2025-04-26,CH,SKU_019,3
2025-04-26,CH,SKU_020,1
2025-04-26,CH,SKU_021,4
2025-04-26,CH,SKU_022,0
2025-04-26,CH,SKU_023,13
2025-04-26,CH,SKU_024,2
2025-04-26,CH,SKU_025,2
2025-04-26,CH,SKU_026,1
2025-04-26,CH,SKU_027,1
2025-04-26,CH,SKU_028,0
2025-04-26,CH,SKU_029,0
2025-04-26,CH,SKU_030,5
2025-04-26,CH,SKU_031,2
2025-04-26,CH,SKU_032,7
2025-04-26,CH,SKU_033,1
2025-04-26,CH,SKU_034,0
2025-04-26,CH,SKU_035,3
2025-04-26,CH,SKU_036,4
2025-04-26,CH,SKU_037,0
2025-04-26,CH,SKU_038,3
2025-04-26,CH,SKU_039,5
2025-04-26,CH,SKU_040,0
2025-04-26,CH,SKU_041,8
2025-04-26,CH,SKU_042,2
2025-04-26,CH,SKU_043,7
2025-04-26,CH,SKU_044,0
2025-04-26,CH,SKU_045,5
2025-04-26,CH,SKU_046,4
2025-04-26,CH,SKU_047,10
2025-04-26,CH,SKU_048,0
2025-04-26,CH,SKU_049,4
2025-04-26,CH,SKU_050,0
2025-04-26,DE,SKU_001,13
2025-04-26,DE,SKU_002,5
2025-04-26,DE,SKU_003,12
2025-04-26,DE,SKU_004,2
2025-04-26,DE,SKU_005,0
2025-04-26,DE,SKU_006,8
2025-04-26,DE,SKU_007,14
2025-04-26,DE,SKU_008,12
2025-04-26,DE,SKU_009,2
2025-04-26,DE,SKU_010,6
2025-04-26,DE,SKU_011,1
2025-04-26,DE,SKU_012,4
2025-04-26,DE,SKU_013,8
2025-04-26,DE,SKU_014,2
2025-04-26,DE,SKU_015,2
2025-04-26,DE,SKU_016,0
2025-04-26,DE,SKU_017,0
2025-04-26,DE,SKU_018,1
2025-04-26,DE,SKU_019,5
2025-04-26,DE,SKU_020,2
2025-04-26,DE,SKU_021,7
2025-04-26,DE,SKU_022,0
2025-04-26,DE,SKU_023,10
2025-04-26,DE,SKU_024,10
2025-04-26,DE,SKU_025,2
2025-04-26,DE,SKU_026,1
2025-04-26,DE,SKU_027,3
2025-04-26,DE,SKU_028,0
2025-04-26,DE,SKU_029,0
2025-04-26,DE,SKU_030,4
2025-04-26,DE,SKU_031,4
2025-04-26,DE,SKU_032,7
2025-04-26,DE,SKU_033,9
2025-04-26,DE,SKU_034,0
2025-04-26,DE,SKU_035,2
2025-04-26,DE,SKU_036,5
2025-04-26,DE,SKU_037,1
2025-04-26,DE,SKU_038,3
2025-04-26,DE,SKU_039,4
2025-04-26,DE,SKU_040,1
2025-04-26,DE,SKU_041,8
2025-04-26,DE,SKU_042,8
2025-04-26,DE,SKU_043,8
2025-04-26,DE,SKU_044,0
2025-04-26,DE,SKU_045,10
2025-04-26,DE,SKU_046,8
2025-04-26,DE,SKU_047,5
2025-04-26,DE,SKU_048,3
2025-04-26,DE,SKU_049,1
2025-04-26,DE,SKU_050,2
2025-04-27,AT,SKU_001,11
2025-04-27,AT,SKU_002,6
2025-04-27,AT,SKU_003,3
2025-04-27,AT,SKU_004,2
2025-04-27,AT,SKU_005,0
2025-04-27,AT,SKU_006,7
2025-04-27,AT,SKU_007,1
2025-04-27,AT,SKU_008,10
2025-04-27,AT,SKU_009,0
2025-04-27,AT,SKU_010,4
2025-04-27,AT,SKU_011,0
2025-04-27,AT,SKU_012,1
2025-04-27,AT,SKU_013,3
2025-04-27,AT,SKU_014,3
2025-04-27,AT,SKU_015,4
2025-04-27,AT,SKU_016,2
2025-04-27,AT,SKU_017,0
2025-04-27,AT,SKU_018,0
2025-04-27,AT,SKU_019,1
2025-04-27,AT,SKU_020,1
2025-04-27,AT,SKU_021,5
2025-04-27,AT,SKU_022,1
2025-04-27,AT,SKU_023,6
2025-04-27,AT,SKU_024,4
2025-04-27,AT,SKU_025,0
2025-04-27,AT,SKU_026,0
2025-04-27,AT,SKU_027,2
2025-04-27,AT,SKU_028,0
2025-04-27,AT,SKU_029,0
2025-04-27,AT,SKU_030,2
2025-04-27,AT,SKU_031,1
2025-04-27,AT,SKU_032,3
2025-04-27,AT,SKU_033,2
2025-04-27,AT,SKU_034,0
2025-04-27,AT,SKU_035,2
2025-04-27,AT,SKU_036,1
2025-04-27,AT,SKU_037,1
2025-04-27,AT,SKU_038,0
2025-04-27,AT,SKU_039,2
2025-04-27,AT,SKU_040,0
2025-04-27,AT,SKU_041,1
2025-04-27,AT,SKU_042,2
2025-04-27,AT,SKU_043,4
2025-04-27,AT,SKU_044,0
2025-04-27,AT,SKU_045,4
2025-04-27,AT,SKU_046,3
2025-04-27,AT,SKU_047,4
2025-04-27,AT,SKU_048,1
2025-04-27,AT,SKU_049,2
2025-04-27,AT,SKU_050,1
2025-04-27,CH,SKU_001,16
2025-04-27,CH,SKU_002,12
2025-04-27,CH,SKU_003,17
2025-04-27,CH,SKU_004,3
2025-04-27,CH,SKU_005,1
2025-04-27,CH,SKU_006,4
2025-04-27,CH,SKU_007,6
2025-04-27,CH,SKU_008,9
2025-04-27,CH,SKU_009,1
2025-04-27,CH,SKU_010,7
2025-04-27,CH,SKU_011,2
2025-04-27,CH,SKU_012,10
2025-04-27,CH,SKU_013,6
2025-04-27,CH,SKU_014,6
2025-04-27,CH,SKU_015,11
2025-04-27,CH,SKU_016,0
2025-04-27,CH,SKU_017,2
2025-04-27,CH,SKU_018,1
2025-04-27,CH,SKU_019,7
2025-04-27,CH,SKU_020,8
2025-04-27,CH,SKU_021,10
2025-04-27,CH,SKU_022,1
2025-04-27,CH,SKU_023,3
2025-04-27,CH,SKU_024,2
2025-04-27,CH,SKU_025,3
2025-04-27,CH,SKU_026,1
2025-04-27,CH,SKU_027,4
2025-04-27,CH,SKU_028,1
2025-04-27,CH,SKU_029,0
2025-04-27,CH,SKU_030,3
2025-04-27,CH,SKU_031,2
2025-04-27,CH,SKU_032,15
2025-04-27,CH,SKU_033,8
2025-04-27,CH,SKU_034,1
2025-04-27,CH,SKU_035,7
2025-04-27,CH,SKU_036,6
2025-04-27,CH,SKU_037,1
2025-04-27,CH,SKU_038,2
2025-04-27,CH,SKU_039,5
2025-04-27,CH,SKU_040,4
2025-04-27,CH,SKU_041,8
2025-04-27,CH,SKU_042,9
2025-04-27,CH,SKU_043,3
2025-04-27,CH,SKU_044,0
2025-04-27,CH,SKU_045,7
2025-04-27,CH,SKU_046,8
2025-04-27,CH,SKU_047,3
2025-04-27,CH,SKU_048,6
2025-04-27,CH,SKU_049,3
2025-04-27,CH,SKU_050,1
2025-04-27,DE,SKU_001,15
2025-04-27,DE,SKU_002,29
2025-04-27,DE,SKU_003,8
2025-04-27,DE,SKU_004,2
2025-04-27,DE,SKU_005,0
2025-04-27,DE,SKU_006,12
2025-04-27,DE,SKU_007,7
2025-04-27,DE,SKU_008,15
2025-04-27,DE,SKU_009,1
2025-04-27,DE,SKU_010,6
2025-04-27,DE,SKU_011,0
2025-04-27,DE,SKU_012,7
2025-04-27,DE,SKU_013,9
2025-04-27,DE,SKU_014,1
2025-04-27,DE,SKU_015,6
2025-04-27,DE,SKU_016,0
2025-04-27,DE,SKU_017,0
2025-04-27,DE,SKU_018,4
2025-04-27,DE,SKU_019,8
2025-04-27,DE,SKU_020,3
2025-04-27,DE,SKU_021,11
2025-04-27,DE,SKU_022,2
2025-04-27,DE,SKU_023,9
2025-04-27,DE,SKU_024,7
2025-04-27,DE,SKU_025,11
2025-04-27,DE,SKU_026,3
2025-04-27,DE,SKU_027,6
2025-04-27,DE,SKU_028,0
2025-04-27,DE,SKU_029,0
2025-04-27,DE,SKU_030,4
2025-04-27,DE,SKU_031,3
2025-04-27,DE,SKU_032,9
2025-04-27,DE,SKU_033,3
2025-04-27,DE,SKU_034,0
2025-04-27,DE,SKU_035,4
2025-04-27,DE,SKU_036,7
2025-04-27,DE,SKU_037,2
2025-04-27,DE,SKU_038,1
2025-04-27,DE,SKU_039,6
2025-04-27,DE,SKU_040,2
2025-04-27,DE,SKU_041,11
2025-04-27,DE,SKU_042,12
2025-04-27,DE,SKU_043,5
2025-04-27,DE,SKU_044,1
2025-04-27,DE,SKU_045,9
2025-04-27,DE,SKU_046,10
2025-04-27,DE,SKU_047,9
2025-04-27,DE,SKU_048,2
2025-04-27,DE,SKU_049,3
2025-04-27,DE,SKU_050,0
2025-04-28,AT,SKU_001,8
2025-04-28,AT,SKU_002,7
2025-04-28,AT,SKU_003,10
2025-04-28,AT,SKU_004,1
2025-04-28,AT,SKU_005,0
2025-04-28,AT,SKU_006,6
2025-04-28,AT,SKU_007,8
2025-04-28,AT,SKU_008,11
2025-04-28,AT,SKU_009,1
2025-04-28,AT,SKU_010,3
2025-04-28,AT,SKU_011,2
2025-04-28,AT,SKU_012,3
2025-04-28,AT,SKU_013,7
2025-04-28,AT,SKU_014,0
2025-04-28,AT,SKU_015,3
2025-04-28,AT,SKU_016,0
2025-04-28,AT,SKU_017,1
2025-04-28,AT,SKU_018,0
2025-04-28,AT,SKU_019,4
2025-04-28,AT,SKU_020,0
2025-04-28,AT,SKU_021,3
2025-04-28,AT,SKU_022,1
2025-04-28,AT,SKU_023,6
2025-04-28,AT,SKU_024,8
2025-04-28,AT,SKU_025,2
2025-04-28,AT,SKU_026,2
2025-04-28,AT,SKU_027,1
2025-04-28,AT,SKU_028,1
2025-04-28,AT,SKU_029,0
2025-04-28,AT,SKU_030,2
2025-04-28,AT,SKU_031,1
2025-04-28,AT,SKU_032,2
2025-04-28,AT,SKU_033,4
2025-04-28,AT,SKU_034,0
2025-04-28,AT,SKU_035,3
2025-04-28,AT,SKU_036,2
2025-04-28,AT,SKU_037,0
2025-04-28,AT,SKU_038,0
2025-04-28,AT,SKU_039,3
2025-04-28,AT,SKU_040,0
2025-04-28,AT,SKU_041,8
2025-04-28,AT,SKU_042,2
2025-04-28,AT,SKU_043,2
2025-04-28,AT,SKU_044,0
2025-04-28,AT,SKU_045,3
2025-04-28,AT,SKU_046,0
2025-04-28,AT,SKU_047,7
2025-04-28,AT,SKU_048,1
2025-04-28,AT,SKU_049,1
2025-04-28,AT,SKU_050,0
2025-04-28,CH,SKU_001,14
2025-04-28,CH,SKU_002,10
2025-04-28,CH,SKU_003,8
2025-04-28,CH,SKU_004,2
2025-04-28,CH,SKU_005,0
2025-04-28,CH,SKU_006,2
2025-04-28,CH,SKU_007,6
2025-04-28,CH,SKU_008,17
2025-04-28,CH,SKU_009,2
2025-04-28,CH,SKU_010,6
2025-04-28,CH,SKU_011,1
2025-04-28,CH,SKU_012,7
2025-04-28,CH,SKU_013,6
2025-04-28,CH,SKU_014,5
2025-04-28,CH,SKU_015,9
2025-04-28,CH,SKU_016,0
2025-04-28,CH,SKU_017,0
2025-04-28,CH,SKU_018,1
2025-04-28,CH,SKU_019,6
2025-04-28,CH,SKU_020,1
2025-04-28,CH,SKU_021,5
2025-04-28,CH,SKU_022,0
2025-04-28,CH,SKU_023,7
2025-04-28,CH,SKU_024,6
2025-04-28,CH,SKU_025,0
2025-04-28,CH,SKU_026,0
2025-04-28,CH,SKU_027,1
2025-04-28,CH,SKU_028,0
2025-04-28,CH,SKU_029,0
2025-04-28,CH,SKU_030,5
2025-04-28,CH,SKU_031,1
2025-04-28,CH,SKU_032,5
2025-04-28,CH,SKU_033,5
2025-04-28,CH,SKU_034,0
2025-04-28,CH,SKU_035,3
2025-04-28,CH,SKU_036,2
2025-04-28,CH,SKU_037,3
2025-04-28,CH,SKU_038,0
2025-04-28,CH,SKU_039,5
2025-04-28,CH,SKU_040,2
2025-04-28,CH,SKU_041,11
2025-04-28,CH,SKU_042,3
2025-04-28,CH,SKU_043,6
2025-04-28,CH,SKU_044,0
2025-04-28,CH,SKU_045,5
2025-04-28,CH,SKU_046,8
2025-04-28,CH,SKU_047,4
2025-04-28,CH,SKU_048,0
2025-04-28,CH,SKU_049,3
2025-04-28,CH,SKU_050,1
2025-04-28,DE,SKU_001,18
2025-04-28,DE,SKU_002,17
2025-04-28,DE,SKU_003,19
2025-04-28,DE,SKU_004,2
2025-04-28,DE,SKU_005,1
2025-04-28,DE,SKU_006,6
2025-04-28,DE,SKU_007,8
2025-04-28,DE,SKU_008,16
2025-04-28,DE,SKU_009,1
2025-04-28,DE,SKU_010,9
2025-04-28,DE,SKU_011,0
2025-04-28,DE,SKU_012,12
2025-04-28,DE,SKU_013,15
2025-04-28,DE,SKU_014,3
2025-04-28,DE,SKU_015,10
2025-04-28,DE,SKU_016,1
2025-04-28,DE,SKU_017,1
2025-04-28,DE,SKU_018,2
2025-04-28,DE,SKU_019,8
2025-04-28,DE,SKU_020,3
2025-04-28,DE,SKU_021,10
2025-04-28,DE,SKU_022,0
2025-04-28,DE,SKU_023,11
2025-04-28,DE,SKU_024,10
2025-04-28,DE,SKU_025,2
2025-04-28,DE,SKU_026,0
2025-04-28,DE,SKU_027,5
2025-04-28,DE,SKU_028,1
2025-04-28,DE,SKU_029,2
2025-04-28,DE,SKU_030,5
2025-04-28,DE,SKU_031,1
2025-04-28,DE,SKU_032,6
2025-04-28,DE,SKU_033,2
2025-04-28,DE,SKU_034,2
2025-04-28,DE,SKU_035,3
2025-04-28,DE,SKU_036,6
2025-04-28,DE,SKU_037,3
2025-04-28,DE,SKU_038,3
2025-04-28,DE,SKU_039,9
2025-04-28,DE,SKU_040,0
2025-04-28,DE,SKU_041,7
2025-04-28,DE,SKU_042,10
2025-04-28,DE,SKU_043,7
2025-04-28,DE,SKU_044,1
2025-04-28,DE,SKU_045,10
2025-04-28,DE,SKU_046,11
2025-04-28,DE,SKU_047,4
2025-04-28,DE,SKU_048,0
2025-04-28,DE,SKU_049,4
2025-04-28,DE,SKU_050,0
2025-04-29,AT,SKU_001,11
2025-04-29,AT,SKU_002,5
2025-04-29,AT,SKU_003,10
2025-04-29,AT,SKU_004,0
2025-04-29,AT,SKU_005,0
2025-04-29,AT,SKU_006,8
2025-04-29,AT,SKU_007,6
2025-04-29,AT,SKU_008,15
2025-04-29,AT,SKU_009,0
2025-04-29,AT,SKU_010,2
2025-04-29,AT,SKU_011,1
2025-04-29,AT,SKU_012,4
2025-04-29,AT,SKU_013,4
2025-04-29,AT,SKU_014,3
2025-04-29,AT,SKU_015,10
2025-04-29,AT,SKU_016,2
2025-04-29,AT,SKU_017,0
2025-04-29,AT,SKU_018,1
2025-04-29,AT,SKU_019,4
2025-04-29,AT,SKU_020,3
2025-04-29,AT,SKU_021,3
2025-04-29,AT,SKU_022,0
2025-04-29,AT,SKU_023,9
2025-04-29,AT,SKU_024,7
2025-04-29,AT,SKU_025,2
